,model_name,precision,recall,f1_score,roc_auc,coverage,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,Test_Year
404,XG Boost Classifier,0.5954682779456193,0.2685834979900525,0.37019298492745456,0.5398723318586404,0.24947241483268012,4,0.1,250,1.0,1.0,2021
405,XG Boost Classifier,0.5336258801918563,0.37809110629067244,0.442591730500656,0.5149876300320537,0.36927193246909856,4,0.1,250,1.0,1.0,2022
406,XG Boost Classifier,0.7079502433747972,0.15648535564853555,0.2563148619541805,0.5497658161037804,0.13997501797948447,4,0.1,250,1.0,1.0,2023
407,XG Boost Classifier,0.5508540372670807,0.10121255349500713,0.1710050614605929,0.520892713492315,0.09695874736525142,4,0.1,250,1.0,1.0,2024
408,XG Boost Classifier,0.564371419306021,0.39481246218995764,0.4646051167964405,0.5458515852243224,0.36291240045506257,4,0.1,350,0.8,0.8,2019
409,XG Boost Classifier,0.6447239692522712,0.2926844743353848,0.40260080293244893,0.582258218281738,0.2703877257954803,4,0.1,350,0.8,0.8,2020
410,XG Boost Classifier,0.5963211179238557,0.2849356135450024,0.3856154910096819,0.5363006095164089,0.264282484172445,4,0.1,350,0.8,0.8,2021
411,XG Boost Classifier,0.5271410141907313,0.3840925524222704,0.44438867277366456,0.5120185446516747,0.3797482665058788,4,0.1,350,0.8,0.8,2022
412,XG Boost Classifier,0.7008857597092891,0.1844590555887627,0.2920550797331188,0.5480152466761099,0.1666603580756274,4,0.1,350,0.8,0.8,2023
413,XG Boost Classifier,0.5726332970620239,0.15014265335235377,0.23790687160940327,0.5237814325088663,0.1383619391749473,4,0.1,350,0.8,0.8,2024
414,XG Boost Classifier,0.5602908277404922,0.3787810042347247,0.4519942248691572,0.536507338902404,0.35071201600564905,4,0.1,350,0.8,1.0,2019
415,XG Boost Classifier,0.6205923836389281,0.2791701034198338,0.3851034965647017,0.5615136734824112,0.2679313732900008,4,0.1,350,0.8,1.0,2020
416,XG Boost Classifier,0.5944612446283623,0.25447979832390816,0.35639312977099236,0.536284445043184,0.23677268616219477,4,0.1,350,0.8,1.0,2021
417,XG Boost Classifier,0.5301826846703733,0.38611713665943603,0.44682453351184004,0.5122564461606208,0.379559843231836,4,0.1,350,0.8,1.0,2022
418,XG Boost Classifier,0.7092737978410206,0.17280334728033472,0.27790060559454005,0.5471982727376088,0.15428290245656534,4,0.1,350,0.8,1.0,2023
419,XG Boost Classifier,0.5710292249047014,0.16027104136947218,0.2502923976608187,0.5281442257451784,0.14811050888286661,4,0.1,350,0.8,1.0,2024
420,XG Boost Classifier,0.5644599303135889,0.3797640653357532,0.454048189503187,0.5469152658303346,0.3490251461300067,4,0.1,350,1.0,0.8,2019
421,XG Boost Classifier,0.6355293795370497,0.29439756360637015,0.4023935478275952,0.5760815403147785,0.27590507142317283,4,0.1,350,1.0,0.8,2020
422,XG Boost Classifier,0.6040894947399614,0.2777815629897118,0.3805656678801456,0.5379820192340513,0.25433373530298464,4,0.1,350,1.0,0.8,2021
423,XG Boost Classifier,0.5470956030657523,0.39226319595083153,0.45691906005221933,0.5252502248128001,0.3736810370817003,4,0.1,350,1.0,0.8,2022
424,XG Boost Classifier,0.7025472473294988,0.15331739390316795,0.2517050193807958,0.5480152127458027,0.13819599530640828,4,0.1,350,1.0,0.8,2023
425,XG Boost Classifier,0.559906487434249,0.13666191155492155,0.21969957573672744,0.5293468686520508,0.1288015657934357,4,0.1,350,1.0,0.8,2024
426,XG Boost Classifier,0.5622028985507246,0.36668179068360557,0.44386470776694587,0.5376881606724666,0.3383547134282688,4,0.1,350,1.0,1.0,2019
427,XG Boost Classifier,0.6301577669902912,0.263561956728634,0.3716727061244576,0.5751815024566126,0.2491119340941728,4,0.1,350,1.0,1.0,2020
428,XG Boost Classifier,0.5906880801532342,0.27314846358247596,0.37355572120760344,0.5372378760604944,0.25576575218570996,4,0.1,350,1.0,1.0,2021
429,XG Boost Classifier,0.5364425600646073,0.38423716558206794,0.4477586788001348,0.5150938648214092,0.3733041905336147,4,0.1,350,1.0,1.0,2022
430,XG Boost Classifier,0.7081859525012633,0.1675433353257621,0.27097834493426143,0.5548113638398053,0.14981642000075704,4,0.1,350,1.0,1.0,2023
431,XG Boost Classifier,0.54,0.11747503566333808,0.1929701230228471,0.5207442507788637,0.1147997591087022,4,0.1,350,1.0,1.0,2024
432,XG Boost Classifier,0.5850204943485281,0.3561705989110708,0.4427732079905993,0.5573130274758276,0.3158369620650426,5,0.03,150,0.8,0.8,2019
433,XG Boost Classifier,0.5976116303219107,0.21908508343379227,0.3206276985932494,0.5749308805800143,0.21835084271785957,5,0.03,150,0.8,0.8,2020
434,XG Boost Classifier,0.6058205089136066,0.2709000476936704,0.3743879472693032,0.5366756815994167,0.2473243895085921,5,0.03,150,0.8,0.8,2021
435,XG Boost Classifier,0.5049788399302962,0.2933477946493131,0.3711123307720453,0.5037118269231098,0.3027585167319867,5,0.03,150,0.8,0.8,2022
436,XG Boost Classifier,0.7359640680141162,0.1371189479976091,0.23116843855494532,0.5472579684863943,0.11798326961656384,5,0.03,150,0.8,0.8,2023
437,XG Boost Classifier,0.5541012216404887,0.0905848787446505,0.15571358509073077,0.5409105354980385,0.08626919602529359,5,0.03,150,0.8,0.8,2024
438,XG Boost Classifier,0.578491278746806,0.39375378100423475,0.4685714285714286,0.5473270584012675,0.35310501745714173,5,0.03,150,0.8,1.0,2019
439,XG Boost Classifier,0.6099791432696936,0.24122834845504726,0.3457306538146767,0.5839321070290093,0.23554531025621647,5,0.03,150,0.8,1.0,2020
440,XG Boost Classifier,0.6097904285267438,0.2656537439531239,0.37008210336481423,0.5426190340805985,0.24095568284594512,5,0.03,150,0.8,1.0,2021
441,XG Boost Classifier,0.5143579140822422,0.3237888647866956,0.3974085906993255,0.5128019095629407,0.3280826047633404,5,0.03,150,0.8,1.0,2022
442,XG Boost Classifier,0.7286352040816326,0.1365809922295278,0.23004127655290446,0.5510476537593516,0.11870244899504145,5,0.03,150,0.8,1.0,2023
443,XG Boost Classifier,0.5262550490478938,0.06504992867332382,0.11578746905351361,0.540461233712757,0.06522884673291178,5,0.03,150,0.8,1.0,2024
444,XG Boost Classifier,0.5882133067530526,0.35700241984271025,0.4443294117647059,0.5620802459601355,0.31485622376525046,5,0.03,150,1.0,0.8,2019
445,XG Boost Classifier,0.6145776813166938,0.21559545714104436,0.3192108971348051,0.5816062171941674,0.2089411231199456,5,0.03,150,1.0,0.8,2020
446,XG Boost Classifier,0.5903685215093232,0.2739660693602235,0.3742553983618764,0.5278877409134906,0.25667018390111546,5,0.03,150,1.0,0.8,2021
447,XG Boost Classifier,0.5137026239067055,0.3185104844540853,0.39321580004463286,0.5118604700394335,0.32314591498341877,5,0.03,150,1.0,0.8,2022
448,XG Boost Classifier,0.7402337228714524,0.13251643753735803,0.22479087452471483,0.545618810764939,0.11336538097581286,5,0.03,150,1.0,0.8,2023
449,XG Boost Classifier,0.4747871643745907,0.05171184022824536,0.09326558178426705,0.5322490992648146,0.057475158084914185,5,0.03,150,1.0,0.8,2024
450,XG Boost Classifier,0.5885234429671099,0.3815789473684211,0.4629782548857693,0.5522329599413651,0.33635400729669296,5,0.03,150,1.0,1.0,2019
451,XG Boost Classifier,0.6243002963450773,0.2405938709472749,0.34733226471261736,0.5843241508055739,0.229536694127428,5,0.03,150,1.0,1.0,2020
452,XG Boost Classifier,0.6116222760290557,0.2581590243237719,0.3630701418167881,0.5452471958746863,0.2334564365390413,5,0.03,150,1.0,1.0,2021
453,XG Boost Classifier,0.5138064810588773,0.3255965292841649,0.39860139860139865,0.5086197996425986,0.33026831474223695,5,0.03,150,1.0,1.0,2022
454,XG Boost Classifier,0.7357804232804233,0.1329946204423192,0.22527083122405592,0.549242385591785,0.11446307581664711,5,0.03,150,1.0,1.0,2023
455,XG Boost Classifier,0.4881831610044313,0.047146932952924395,0.08598933263952126,0.5357431201703291,0.05096356519120747,5,0.03,150,1.0,1.0,2024
456,XG Boost Classifier,0.578450786255096,0.37552934059286147,0.45540831766701817,0.5540008745471734,0.33678553214860146,5,0.03,250,0.8,0.8,2019
457,XG Boost Classifier,0.6104108692093633,0.23659666264830911,0.3410150891632373,0.5755536658193507,0.2308593454765324,5,0.03,250,0.8,0.8,2020
458,XG Boost Classifier,0.6023033203709243,0.27437487224909723,0.3770069746758414,0.5353321343643412,0.2519596020500452,5,0.03,250,0.8,0.8,2021
459,XG Boost Classifier,0.519451863895018,0.32342733188720174,0.39864533666057667,0.5037417602310168,0.324502562556527,5,0.03,250,0.8,0.8,2022
460,XG Boost Classifier,0.724108170310702,0.15044829647340108,0.24913392061763834,0.5519877361063565,0.13157197471516713,5,0.03,250,0.8,0.8,2023
461,XG Boost Classifier,0.5516728624535316,0.105848787446505,0.17761819269898266,0.5396994286589993,0.10124962360734718,5,0.03,250,0.8,0.8,2024
462,XG Boost Classifier,0.5773501110288675,0.4128856624319419,0.48146025307526125,0.5446011352764963,0.3709936840453493,5,0.03,250,0.8,1.0,2019
463,XG Boost Classifier,0.6075064579851086,0.25366410760738534,0.35789096768418227,0.5815435669130172,0.24869624367016854,5,0.03,250,0.8,1.0,2020
464,XG Boost Classifier,0.6105565638233514,0.2750562103972201,0.3792568932312462,0.5435975434436089,0.24917093759421163,5,0.03,250,0.8,1.0,2021
465,XG Boost Classifier,0.5238776408450704,0.3442516268980477,0.41548128108910026,0.5124314393516468,0.34247814290021106,5,0.03,250,0.8,1.0,2022
466,XG Boost Classifier,0.7224906065485776,0.16090854751942618,0.2631990614000782,0.55279549950872,0.14103486127408305,5,0.03,250,0.8,1.0,2023
467,XG Boost Classifier,0.5380009212344542,0.0833095577746077,0.14427768513371625,0.5390326851026154,0.08171484492622703,5,0.03,250,0.8,1.0,2024
468,XG Boost Classifier,0.5843607305936073,0.3870992135511192,0.46570232896652114,0.5590606546683539,0.34365070024714606,5,0.03,250,1.0,0.8,2019
469,XG Boost Classifier,0.6151145293429192,0.23342427510944738,0.3384233281206881,0.5835045328677582,0.22602222054266496,5,0.03,250,1.0,0.8,2020
470,XG Boost Classifier,0.593741027849555,0.281801458063637,0.38220209767592295,0.5288450327895204,0.2625113053964426,5,0.03,250,1.0,0.8,2021
471,XG Boost Classifier,0.5221831759279596,0.3438177874186551,0.4146320195326125,0.5123430535775482,0.34315646668676514,5,0.03,250,1.0,0.8,2022
472,XG Boost Classifier,0.7248028045574058,0.1482964734010759,0.2462164442018558,0.5448699843063075,0.12956584276467695,5,0.03,250,1.0,0.8,2023
473,XG Boost Classifier,0.49349973998959956,0.06768901569186876,0.11904911246314999,0.5289670120375419,0.0723803071364047,5,0.03,250,1.0,0.8,2024
474,XG Boost Classifier,0.5845275414240931,0.39481246218995764,0.47129445748330023,0.5509014558903675,0.3503981797497156,5,0.03,250,1.0,1.0,2019
475,XG Boost Classifier,0.626360338573156,0.2629274792208616,0.37038030120212717,0.5829730356664407,0.25001889501927294,5,0.03,250,1.0,1.0,2020
476,XG Boost Classifier,0.6109811261893621,0.2668801526197452,0.37149089529590285,0.5471226166156433,0.24159632197769068,5,0.03,250,1.0,1.0,2021
477,XG Boost Classifier,0.5297657425317,0.35647143890093996,0.4261756569847856,0.513869430341835,0.35069339764847757,5,0.03,250,1.0,1.0,2022
478,XG Boost Classifier,0.7167098073051481,0.1489539748953975,0.24664720146483893,0.5499548325918739,0.13160982626140277,5,0.03,250,1.0,1.0,2023
479,XG Boost Classifier,0.5367298578199052,0.06462196861626249,0.11535523300229185,0.531526271499752,0.0635350797952424,5,0.03,250,1.0,1.0,2024
480,XG Boost Classifier,0.5775321863962629,0.38331820931639443,0.46079723648925053,0.5517234536700578,0.34431760229100467,5,0.03,350,0.8,0.8,2019
481,XG Boost Classifier,0.6103309120258272,0.23989594568872533,0.344416104937147,0.5743466525524623,0.23410928879147458,5,0.03,350,0.8,0.8,2020
482,XG Boost Classifier,0.6026686434395849,0.2769639572119643,0.37951638502474094,0.5363751321331498,0.2541829966837504,5,0.03,350,0.8,0.8,2021
483,XG Boost Classifier,0.5287187039764359,0.33745480838756325,0.41196981065454386,0.5089893479535349,0.33264244799517634,5,0.03,350,0.8,0.8,2022
484,XG Boost Classifier,0.7244897959183674,0.15702331141661685,0.2581057182157595,0.5559716538810071,0.13724970665051667,5,0.03,350,0.8,0.8,2023
485,XG Boost Classifier,0.5463815789473684,0.11847360912981456,0.19472450175849942,0.5366799450168415,0.11442336645588679,5,0.03,350,0.8,0.8,2024
486,XG Boost Classifier,0.5687123692827717,0.4071385359951603,0.47454938081177556,0.5426377408715763,0.3713859793652662,5,0.03,350,0.8,1.0,2019
487,XG Boost Classifier,0.6160820451843044,0.26299092697163884,0.36862466094535107,0.5819476023796991,0.2542513793364069,5,0.03,350,0.8,1.0,2020
488,XG Boost Classifier,0.6096014492753623,0.2751243442120324,0.3791371297122201,0.5436637267204224,0.24962315345191438,5,0.03,350,0.8,1.0,2021
489,XG Boost Classifier,0.5281544971248779,0.3519884309472162,0.42244109862454987,0.5148808773850899,0.3473394633705155,5,0.03,350,0.8,1.0,2022
490,XG Boost Classifier,0.7166451612903226,0.16598924088463837,0.26954622664401845,0.552949361113906,0.14667474166319694,5,0.03,350,0.8,1.0,2023
491,XG Boost Classifier,0.548215641609719,0.10299572039942939,0.1734117929626516,0.5362113961702326,0.09914182475158084,5,0.03,350,0.8,1.0,2024
492,XG Boost Classifier,0.5817645724654117,0.3879310344827586,0.4654750022683967,0.5567551914202206,0.3459260131026637,5,0.03,350,1.0,0.8,2019
493,XG Boost Classifier,0.6254185935257535,0.24884207854831547,0.35602759622367464,0.5834535244573351,0.23698133172095837,5,0.03,350,1.0,0.8,2020
494,XG Boost Classifier,0.5976646965547067,0.2824827962117599,0.3836402331821968,0.5307347708815621,0.2614184504069943,5,0.03,350,1.0,0.8,2021
495,XG Boost Classifier,0.5269506628993696,0.35061460592913957,0.42106634248002783,0.5145525983420134,0.3467741935483871,5,0.03,350,1.0,0.8,2022
496,XG Boost Classifier,0.7145993413830956,0.15564853556485356,0.25561990772553256,0.5489281107475359,0.13793103448275862,5,0.03,350,1.0,0.8,2023
497,XG Boost Classifier,0.5118421052631579,0.08323823109843081,0.14319018404907977,0.5281462863062332,0.08581752484191509,5,0.03,350,1.0,0.8,2024
498,XG Boost Classifier,0.5788943598925694,0.3911826981246219,0.46687725631768956,0.548148744873036,0.3505550978776823,5,0.03,350,1.0,1.0,2019
499,XG Boost Classifier,0.6297884505431676,0.27955078992449717,0.3872215142593487,0.5803059592723309,0.26437910966669187,5,0.03,350,1.0,1.0,2020
500,XG Boost Classifier,0.6075718412650144,0.2722627239899162,0.37602333678366423,0.545075979430195,0.24785197467591197,5,0.03,350,1.0,1.0,2021
501,XG Boost Classifier,0.531939852831396,0.36066522053506866,0.4298702977549877,0.5139505461918175,0.3533690081398854,5,0.03,350,1.0,1.0,2022
502,XG Boost Classifier,0.7108953613807982,0.15756126718469815,0.2579508758195518,0.5505962326131081,0.1403535334418411,5,0.03,350,1.0,1.0,2023
503,XG Boost Classifier,0.5456273764258555,0.0818830242510699,0.14239642768543787,0.5292594099144308,0.07919301415236375,5,0.03,350,1.0,1.0,2024
504,XG Boost Classifier,0.5909719023491479,0.3880822746521476,0.4685046558334855,0.5531608024144772,0.3406692558157781,5,0.05,150,0.8,0.8,2019
505,XG Boost Classifier,0.6105527638190955,0.2621026584607576,0.366759888134239,0.5739660846306429,0.2556874008011488,5,0.05,150,0.8,0.8,2020
506,XG Boost Classifier,0.6151945645460161,0.2714451182121687,0.37668415827542195,0.5390026705594234,0.2440458245402472,5,0.05,150,0.8,0.8,2021
507,XG Boost Classifier,0.5180070702607159,0.33904555314533624,0.4098417970457128,0.5039733279430616,0.3411214953271028,5,0.05,150,0.8,0.8,2022
508,XG Boost Classifier,0.7301933024775388,0.16031081888822474,0.26290251433612705,0.5526979776364729,0.13902872932359286,5,0.05,150,0.8,0.8,2023
509,XG Boost Classifier,0.5799915576192486,0.09800285306704708,0.1676734395021051,0.5330652803931903,0.08916741945197229,5,0.05,150,0.8,0.8,2024
510,XG Boost Classifier,0.5808587908566546,0.411222020568663,0.4815372354555919,0.5504378074335252,0.3672668785061394,5,0.05,150,0.8,1.0,2019
511,XG Boost Classifier,0.6228781159198654,0.25842268891567793,0.3652914798206278,0.5824356063583433,0.2471090620512433,5,0.05,150,0.8,1.0,2020
512,XG Boost Classifier,0.6099185788304959,0.2807113170266403,0.3844718178424785,0.5431443004621832,0.254559843231836,5,0.05,150,0.8,1.0,2021
513,XG Boost Classifier,0.5259895606785558,0.3497469269703543,0.42013376183444795,0.5084087726672251,0.3465480856195357,5,0.05,150,0.8,1.0,2022
514,XG Boost Classifier,0.7096415671019728,0.1526598924088464,0.25126666338727927,0.5428339838801428,0.13622771490215374,5,0.05,150,0.8,1.0,2023
515,XG Boost Classifier,0.5229357798165137,0.06911554921540657,0.12209412209412211,0.5389105776755917,0.06974555856669677,5,0.05,150,0.8,1.0,2024
516,XG Boost Classifier,0.5929162833486661,0.3898971566848155,0.47043795620437956,0.5637782272447718,0.3411400101996783,5,0.05,150,1.0,0.8,2019
517,XG Boost Classifier,0.6166094286606306,0.25061861557007803,0.35638561826137954,0.5798810265439336,0.24208298692464666,5,0.05,150,1.0,0.8,2020
518,XG Boost Classifier,0.5957159976033553,0.2709681815084827,0.37250035123870184,0.5337719653775426,0.2515827555019596,5,0.05,150,1.0,0.8,2021
519,XG Boost Classifier,0.5174563591022444,0.33007953723788863,0.4030549178880452,0.5035459303846862,0.33245402472113356,5,0.05,150,1.0,0.8,2022
520,XG Boost Classifier,0.7163759144625774,0.15218170950388524,0.2510352987576415,0.542699184938497,0.1345243953215489,5,0.05,150,1.0,0.8,2023
521,XG Boost Classifier,0.541491395793499,0.10099857346647646,0.1702434625788999,0.5348223307520519,0.09842667871123156,5,0.05,150,1.0,0.8,2024
522,XG Boost Classifier,0.5856602981314297,0.4218844525105868,0.49046153846153845,0.5525860355230818,0.3737005217527755,5,0.05,150,1.0,1.0,2019
523,XG Boost Classifier,0.626057529610829,0.28170801345092317,0.3885704283901458,0.5881911047439239,0.26800695336709246,5,0.05,150,1.0,1.0,2020
524,XG Boost Classifier,0.6089762833983788,0.276418886693466,0.3802427480200572,0.5419045482771455,0.25105517033463975,5,0.05,150,1.0,1.0,2021
525,XG Boost Classifier,0.5203915171288744,0.34598698481561824,0.41563517915309445,0.514298566422181,0.3465104009647272,5,0.05,150,1.0,1.0,2022
526,XG Boost Classifier,0.7225937772608316,0.14853556485355648,0.24641776984481137,0.5501461100722611,0.13017146750444755,5,0.05,150,1.0,1.0,2023
527,XG Boost Classifier,0.5516840882694541,0.06776034236804565,0.12069622665480881,0.5328387238368432,0.06481481481481481,5,0.05,150,1.0,1.0,2024
528,XG Boost Classifier,0.580848623853211,0.38301572897761643,0.46162960262486324,0.5502839350169557,0.34208151896747874,5,0.05,250,0.8,0.8,2019
529,XG Boost Classifier,0.6175239234449761,0.2620392107099803,0.3679451200498909,0.5718221898159025,0.25273977779457335,5,0.05,250,0.8,0.8,2020
530,XG Boost Classifier,0.61201248049922,0.2672889555086189,0.37207758334518903,0.5372591452554043,0.24155863732288213,5,0.05,250,0.8,0.8,2021
531,XG Boost Classifier,0.522724876094063,0.3584237165582068,0.42525629477115773,0.5033631067313636,0.357363581549593,5,0.05,250,0.8,0.8,2022
532,XG Boost Classifier,0.727899846704139,0.17029288702928871,0.2760124006975393,0.5505225760851669,0.14815095196638783,5,0.05,250,0.8,0.8,2023
533,XG Boost Classifier,0.5619257625872841,0.10905848787446505,0.18266531270533423,0.5334426245442891,0.10241644083107498,5,0.05,250,0.8,0.8,2024
534,XG Boost Classifier,0.5737008388713367,0.39821536600120994,0.4701156095165826,0.5475953318557242,0.3600878741516614,5,0.05,250,0.8,1.0,2019
535,XG Boost Classifier,0.6299388698374833,0.26806674703381767,0.3760904397365142,0.5773998406163566,0.2534577885269443,5,0.05,250,0.8,1.0,2020
536,XG Boost Classifier,0.6058703271028038,0.28268719765619676,0.38550522648083624,0.5452860946008171,0.25806451612903225,5,0.05,250,0.8,1.0,2021
537,XG Boost Classifier,0.5288441145281018,0.3605929139551699,0.428804815133276,0.5084962849122812,0.3553662948447392,5,0.05,250,0.8,1.0,2022
538,XG Boost Classifier,0.7096296296296296,0.1717872086072923,0.2766121270452358,0.5455920274142076,0.1532987622544381,5,0.05,250,0.8,1.0,2023
539,XG Boost Classifier,0.5363599839292889,0.09522111269614836,0.16172996547337817,0.5354726495052152,0.0936841312857573,5,0.05,250,0.8,1.0,2024
540,XG Boost Classifier,0.5930323736977708,0.40033272837265577,0.4779919642454065,0.5617153807467258,0.35020203208975714,5,0.05,250,1.0,0.8,2019
541,XG Boost Classifier,0.627661115133961,0.27498255186853626,0.3824230124415424,0.5787200412080127,0.26094021615902047,5,0.05,250,1.0,0.8,2020
542,XG Boost Classifier,0.5943452380952381,0.2721264563602916,0.37332336308828334,0.5318195055672864,0.2532408803135363,5,0.05,250,1.0,0.8,2021
543,XG Boost Classifier,0.5202362721505142,0.34389009399855386,0.41406930175866274,0.508305576734604,0.34451311425987335,5,0.05,250,1.0,0.8,2022
544,XG Boost Classifier,0.7096018735362998,0.1630005977286312,0.26510474894278907,0.5439514261124067,0.1454634921836557,5,0.05,250,1.0,0.8,2023
545,XG Boost Classifier,0.5159059474412172,0.10641940085592011,0.17644276253547775,0.5331528016581804,0.10885275519421861,5,0.05,250,1.0,0.8,2024
546,XG Boost Classifier,0.5758889852558543,0.4016938898971567,0.47327156094084105,0.5481661596231184,0.3618532030912871,5,0.05,250,1.0,1.0,2019
547,XG Boost Classifier,0.6312971859986273,0.2917962058245035,0.3991148138505597,0.5837353247282387,0.2753004308064394,5,0.05,250,1.0,1.0,2020
548,XG Boost Classifier,0.6138730019064379,0.28520814880425155,0.38946780796427244,0.5456403140250122,0.256971661139584,5,0.05,250,1.0,1.0,2021
549,XG Boost Classifier,0.5311579177125395,0.35191612436731745,0.4233462358108989,0.517150940355437,0.34530449201085317,5,0.05,250,1.0,1.0,2022
550,XG Boost Classifier,0.7187663355985363,0.1643753735803945,0.2675617824479471,0.552889279793447,0.14482001589764942,5,0.05,250,1.0,1.0,2023
551,XG Boost Classifier,0.5592507645259939,0.10435092724679029,0.17588362587160375,0.5344254638507674,0.0984643179765131,5,0.05,250,1.0,1.0,2024
552,XG Boost Classifier,0.574859075535513,0.38558681185722926,0.4615732778129809,0.5491753829186071,0.3479659487662312,5,0.05,350,0.8,0.8,2019
553,XG Boost Classifier,0.6251669387149429,0.26730537402449084,0.3744888888888889,0.5700715364644529,0.25466706976041115,5,0.05,350,0.8,0.8,2020
554,XG Boost Classifier,0.6033676333021516,0.26367786332356746,0.36698117680527237,0.5367173668084033,0.24170937594211636,5,0.05,350,0.8,0.8,2021
555,XG Boost Classifier,0.5267708333333333,0.36565437454808386,0.43166880068288516,0.5064043279693529,0.36177268616219477,5,0.05,350,0.8,0.8,2022
556,XG Boost Classifier,0.7253269916765755,0.18230723251643755,0.2913780749940291,0.5528424220391042,0.15916575192096596,5,0.05,350,0.8,0.8,2023
557,XG Boost Classifier,0.5567458988952126,0.11861626248216833,0.19556653142823544,0.5315798148234886,0.11242848539596507,5,0.05,350,0.8,0.8,2024
558,XG Boost Classifier,0.5724519700423315,0.3988203266787659,0.4701163257119936,0.5475125855936508,0.3614216782393786,5,0.05,350,0.8,1.0,2019
559,XG Boost Classifier,0.6332603938730853,0.2754266861239769,0.3838875132649452,0.5763987257063847,0.25905071423172854,5,0.05,350,0.8,1.0,2020
560,XG Boost Classifier,0.6044102412313157,0.27825849969339783,0.38107679387888405,0.5434532697029344,0.2546352125414531,5,0.05,350,0.8,1.0,2021
561,XG Boost Classifier,0.533476438720229,0.37736804049168476,0.4420446364290857,0.5131959622130116,0.3686689779921616,5,0.05,350,0.8,1.0,2022
562,XG Boost Classifier,0.712201898587636,0.18386132695756127,0.2922704166468716,0.5460322052904505,0.16348082819183163,5,0.05,350,0.8,1.0,2023
563,XG Boost Classifier,0.5456226880394575,0.1262482168330956,0.2050509731232623,0.5322258618204241,0.12210177657332129,5,0.05,350,0.8,1.0,2024
564,XG Boost Classifier,0.5836306868867083,0.3957955232909861,0.4717015140591204,0.55546085321993,0.35181044290141616,5,0.05,350,1.0,0.8,2019
565,XG Boost Classifier,0.6333928326239188,0.2926844743353848,0.4003645200486027,0.5786227469489361,0.27522485072934777,5,0.05,350,1.0,0.8,2020
566,XG Boost Classifier,0.5922017003811199,0.275260611841657,0.3758314340201869,0.5330244554432573,0.25708471510400965,5,0.05,350,1.0,0.8,2021
567,XG Boost Classifier,0.5296808510638298,0.36001446131597975,0.42866982350408955,0.5131182067467399,0.35423575520048234,5,0.05,350,1.0,0.8,2022
568,XG Boost Classifier,0.7066731850403324,0.17280334728033472,0.2777003986359925,0.5432006563725404,0.1548506756501003,5,0.05,350,1.0,0.8,2023
569,XG Boost Classifier,0.5280898876404494,0.1273894436519258,0.20526376278588665,0.5351067734421932,0.12729599518217405,5,0.05,350,1.0,0.8,2024
570,XG Boost Classifier,0.5726915520628684,0.3967785843920145,0.46877512731171267,0.5442132856752344,0.35942097210780277,5,0.05,350,1.0,1.0,2019
571,XG Boost Classifier,0.640696732379152,0.30105957743797984,0.40963439374973026,0.5836275210645969,0.279873025470486,5,0.05,350,1.0,1.0,2020
572,XG Boost Classifier,0.6075782053164929,0.2818695918784493,0.3850879642557945,0.5437876792448906,0.25659481459149835,5,0.05,350,1.0,1.0,2021
573,XG Boost Classifier,0.5333405382038258,0.35683297180043383,0.4275874019841442,0.5183800099451423,0.34869611094362374,5,0.05,350,1.0,1.0,2022
574,XG Boost Classifier,0.7237067908801177,0.17644949193066348,0.2837233889182565,0.5525496775171059,0.15439645709527233,5,0.05,350,1.0,1.0,2023
575,XG Boost Classifier,0.5518723143032536,0.1282453637660485,0.20812594050237293,0.5339714583019749,0.12262872628726287,5,0.05,350,1.0,1.0,2024
576,XG Boost Classifier,0.5787733333333334,0.4103145795523291,0.4801982388601266,0.552067257823766,0.3677768624220313,5,0.1,150,0.8,0.8,2019
577,XG Boost Classifier,0.6252331468158806,0.29776029439756363,0.40340396269394424,0.578292822795294,0.2836520293250699,5,0.1,150,0.8,0.8,2020
578,XG Boost Classifier,0.5978361669242659,0.2635415956939429,0.3658202109046201,0.5398369061817594,0.24381971661139584,5,0.1,150,0.8,0.8,2021
579,XG Boost Classifier,0.5250727919767065,0.352060737527115,0.42150370081807553,0.5045270486133993,0.349449804039795,5,0.1,150,0.8,0.8,2022
580,XG Boost Classifier,0.7085889570552147,0.17949790794979079,0.28643647462800453,0.5629079741589248,0.16041485294674288,5,0.1,150,0.8,0.8,2023
581,XG Boost Classifier,0.5427603725656224,0.13716119828815976,0.21898308944941067,0.5336284587298895,0.13335591689250226,5,0.1,150,0.8,0.8,2024
582,XG Boost Classifier,0.5720321081537811,0.40955837870538414,0.4773488454080733,0.5500602833920466,0.37142520889725783,5,0.1,150,0.8,1.0,2019
583,XG Boost Classifier,0.6238573355312453,0.2641329864856291,0.3711331015423019,0.5715011593755739,0.25217292721638573,5,0.1,150,0.8,1.0,2020
584,XG Boost Classifier,0.6039447731755424,0.3129386114328541,0.4122610178619513,0.5423569955309928,0.28659179981911365,5,0.1,150,0.8,1.0,2021
585,XG Boost Classifier,0.5409916543937162,0.39840925524222703,0.4588798667499479,0.5207773776806103,0.3838182092252035,5,0.1,150,0.8,1.0,2022
586,XG Boost Classifier,0.7141873278236914,0.1859533771667663,0.29507730247557623,0.5495543716825799,0.1648813354025512,5,0.1,150,0.8,1.0,2023
587,XG Boost Classifier,0.52996632996633,0.1122681883024251,0.18528546203649204,0.5288037019158841,0.11178861788617886,5,0.1,150,0.8,1.0,2024
